"app","agent"
"com.carrentals.carrentals","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"flashlight4","Flashlight%20App/3.1.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.silverchalice.accsports","c_ACC/431 (iPad; iOS 8.4; Scale/2.00)"
"com.silverchalice.accsports","c_ACC/431 CFNetwork/711.4.6 Darwin/14.0.0"
"com.silverchalice.accsports","Ooyala iOS SDK v3.4.0_RC6 [Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143]"
"com.silverchalice.accsports","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.yinzcam.patriotsmobile","Patriots/11 CFNetwork/711.4.6 Darwin/14.0.0"
"com.yinzcam.patriotsmobile","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.hearst.ver.replica","VerandaReplica/201505.12.133913 CFNetwork/711.4.6 Darwin/14.0.0"
"com.hearst.ver.replica","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.hearst.ver.replica","Veranda 5040 rv:201505.12.133913 (iPad; iPhone OS 8.4; en_CA)"
"com.hearst.ver.replica","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 Version/6.0 Safari/8536.25"
"com.hearst.ver.replica","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.necn.necn-wx","NECN%20WX/2.7.16 CFNetwork/711.4.6 Darwin/14.0.0"
"com.necn.necn-wx","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.necn.necn-wx","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.necn.necn-wx","VFBSD3EVJ3.com.necn.NECN-WX"
"com.necn.necn-wx","MobileAsset/1.1"
"com.necn.necn-wx","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.cloudienetwork.gadgetflow","TheGadgetFlow/4.1 CFNetwork/711.4.6 Darwin/14.0.0"
"br.com.brainweb.ifood","iFood/105 CFNetwork/711.4.6 Darwin/14.0.0"
"com.pixelmags.reader.managed.lowes-creative-idea","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) Lowe's Creative Ideas Magazine/32.0.3.38.99524"
"com.pixelmags.reader.managed.lowes-creative-idea","Lowe's%20Creative%20Ideas%20Magazine/32.0.3.38.99524 CFNetwork/711.4.6 Darwin/14.0.0"
"com.pixelmags.reader.managed.lowes-creative-idea","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.pixelmags.reader.managed.lowes-creative-idea","MobileAsset/1.1"
"net.sizzleentertainment.megasoundbox","MegaSFX/5 CFNetwork/711.4.6 Darwin/14.0.0"
"net.sizzleentertainment.megasoundbox","MobileAsset/1.1"
"net.sizzleentertainment.megasoundbox","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.comcastsports.csnchicago","csnchicago/3.0.20140627.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.comcastsports.csnchicago","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.comcastsports.csnchicago","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) csnchicago/3.0.20140627.1"
"com.glic.guardiananytimemobile","MobileAsset/1.1"
"com.glic.guardiananytimemobile","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"net.multieducator.constitution","MobileAsset/1.1"
"net.multieducator.constitution","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.stuckpixelinc.funnypictures","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.stuckpixelinc.funnypictures","Funny%20Pics/3.3.2.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.stuckpixelinc.funnypictures","FunnyPics/3.3.2 (iPad; iOS 8.4; Scale/2.00)"
"com.stuckpixelinc.funnypictures","StoreKitUIService/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.mytourmate","TourPal 2.0.15 rv:3.0.8 (iPad; iPhone OS 8.4; en_CA)"
"com.mytourmate","TourPal%20release/3.0.8 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mytourmate","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.virtualsheetmusic.vsmapp","VirtualSheetMusic/121 CFNetwork/711.4.6 Darwin/14.0.0"
"com.leadersmerchantservices.leaders","LEADERS/4.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.bagatrix.mathway","MobileAsset/1.1"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","MountainBike/9.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","WebtrendsClientLibrary/1.4.9+(App_iPhone)"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.curtco.ultamotorhd","UltimateMotorCycleHD/8.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.curtco.ultamotorhd","WebtrendsClientLibrary/1.4.9+(App_iPhone)"
"com.curtco.ultamotorhd","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wanderful.iphonegeo","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) Find&Save/2.2.8"
"com.wanderful.iphonegeo","Find&Save/2.2.8 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wanderful.iphonegeo","server-bag [iPhone OS,8.4,12H143,iPad4,4]"
"com.wanderful.iphonegeo","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wildec.meet24","meet24/1.7.21.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wildec.meet24","MobileAsset/1.1"
"com.quickenloans.mortgagecalculator","MortgageCalc/2.3.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.quickenloans.mortgagecalculator","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.quickenloans.mortgagecalculator","QL Calc/2.3.3"
"br.com.abril.revvejanoipad","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) VEJA/32.3.0.123.100260"
"br.com.abril.revvejanoipad","VEJA/32.3.0.123.100260 CFNetwork/711.4.6 Darwin/14.0.0"
"com.raycommedia.wsfa.wsi","WSFAweather/3.7.500 CFNetwork/711.4.6 Darwin/14.0.0"
"com.raycommedia.wsfa.wsi","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.raycommedia.wsfa.wsi","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.raycommedia.wsfa.wsi","55CNRBL4E8.com.raycommedia.wsfa.wsi"
"com.aol.mobile.aolclient","AOL/3.3.2.8 CFNetwork/711.4.6 Darwin/14.0.0"
"com.aol.mobile.aolclient","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.aol.mobile.aolclient","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 AolApp/3.3.2.8"
"org.national911memorial.tour","Explore%20911/2.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.zbnetwork.facebombfree","FaceBomb/2.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.zbnetwork.facebombfree","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.cbcnm.iapp.sld.wral","WRAL/236 CFNetwork/711.4.6 Darwin/14.0.0"
"com.digitalcyclone.pilot","Pilot/7.3.0.5 CFNetwork/711.4.6 Darwin/14.0.0"
"com.digitalcyclone.pilot","Pilot/7.3.0 (iPad; iOS 8.4; Scale/2.00)"
"com.bestweatherfor.biblia-reinavalera","Biblia/3.1.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.bestweatherfor.biblia-reinavalera","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.worldofbeer.worldofbeer","MobileAsset/1.1"
"com.worldofbeer.worldofbeer","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.engauge.chick-fil-a","chickfila/417 CFNetwork/711.4.6 Darwin/14.0.0"
"com.engauge.chick-fil-a","BRNetworking/417 (iPad;iPhone OS-8.4)"
"com.engauge.chick-fil-a","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"info.itrans.dc","iTrans%20DC/7.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.xxius.evode","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.xxius.evode","TheHWApp/7.1.2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.clearchannel.iheartradio","iHeartRadio/2015051901 (iPad; iOS 8.4; Scale/2.00)"
"com.clearchannel.iheartradio","iHeartRadio/2015051901 CFNetwork/711.4.6 Darwin/14.0.0"
"com.clearchannel.iheartradio","MobileAsset/1.1"
"com.clearchannel.iheartradio","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"edu.apollogrp.phoenixmobile","Phoenix/3.3 CFNetwork/711.4.6 Darwin/14.0.0"
"com.matchesapp.league","Matches/2.0.3.11 CFNetwork/711.4.6 Darwin/14.0.0"
"com.matchesapp.league","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.findmeglutenfree.free","Find%20Me%20Gluten%20Free/48 CFNetwork/711.4.6 Darwin/14.0.0"
"com.findmeglutenfree.free","MobileAsset/1.1"
"com.findmeglutenfree.free","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.findmeglutenfree.free","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.findmeglutenfree.free","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.mlb.atbat.2012.iphone.milb.full","AtBat.MiLB.iPhone.Full/7112 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mlb.atbat.2012.iphone.milb.full","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.mlb.atbat.2012.iphone.milb.full","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.fidelity.watchlist","Fidelity/22 CFNetwork/711.4.6 Darwin/14.0.0"
"com.fidelity.watchlist","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.fidelity.watchlist","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.fidelity.watchlist","Fidelity-iPhone/2.7; iPhone OS/8.4; iPad4,4/J85AP"
"com.fidelity.watchlist","MobileAsset/1.1"
"net.advance.advnj","nj.com/3.4 CFNetwork/711.4.6 Darwin/14.0.0"
"net.advance.advnj","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) nj.com/3.4"
"com.ksl.ksl-weather","KSL%20Weather/2.7.2005 CFNetwork/711.4.6 Darwin/14.0.0"
"com.ksl.ksl-weather","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.ksl.ksl-weather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.ksl.ksl-weather","H2RJVSJY8S.com.ksl.KSL-Weather"
"com.ksl.ksl-weather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.ksl.ksl-weather","MobileAsset/1.1"
"com.yourcompany.cdcadult","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.raycommedia.hnnnewsapp1","HNN/3.3.1700 CFNetwork/711.4.6 Darwin/14.0.0"
"com.raycommedia.hnnnewsapp1","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.raycommedia.hnnnewsapp1","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.madebyappolis.spinrilla","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.madebyappolis.spinrilla","Spinrilla/4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.sim.truckinmagazine","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) Truckin'/32.2.0.28.99983"
"com.sim.truckinmagazine","Truckin'/32.2.0.28.99983 CFNetwork/711.4.6 Darwin/14.0.0"
"com.sim.truckinmagazine","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.hiddensweet.bubbleshooterhdfree","BubbleShooter/917 CFNetwork/711.4.6 Darwin/14.0.0"
"com.telestar.callrec","CallRecorder/5.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.telestar.callrec","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.cbcnmg.iapp.now.wbmawx","Mozilla/5.0 (iPad; U; CPU OS 8.4 like Mac OS X; en) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B367 Safari/531.21.10 wbmawx/3.78.16025 "
"com.appimpulse.timestation","AssistantServices/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.hearst.wbaliphone","WBAL/410 CFNetwork/711.4.6 Darwin/14.0.0"
"com.hearst.wbaliphone","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.4 like Mac OS X; en-ca)"
"com.go.abclocal.ktrkapp","KTRK/4.0.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.go.abclocal.ktrkapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.go.abclocal.ktrkapp","Mozilla/5.0 (iPad4,4; iOS 8.4) FreeWheelAdManager/5.13.1.1-r10481-201404030829;com.go.abclocal.ktrkapp KTRK/4.0.0"
"com.go.abclocal.ktrkapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.mtvn.mtvprimeipad","MTV/3.207 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mtvn.mtvprimeipad","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) MTV/3.207"
"com.mtvn.mtvprimeipad","mtvx/2.7 (iPad; iOS 8.4; Scale/2.00)"
"com.mtvn.mtvprimeipad","Mozilla/5.0 (iPad4,4; iOS 8.4) FreeWheelAdManager/5.19.3-r10764-201502091010;com.mtvn.mtvPrimeiPad MTV/3.207"
"com.mtvn.mtvprimeipad","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.boopsie.spl","spl/4.98 CFNetwork/711.4.6 Darwin/14.0.0"
"com.coke.freestyle","CCFS/5.1.4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.vudu.vuduiosclient","VUDU%20Player/137802 CFNetwork/711.4.6 Darwin/14.0.0"
"com.vudu.vuduiosclient","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.smartrideapp.smartride","SmartRide/4.6.0 (iPad; iOS 8.4; Scale/2.00) +http://www.smartrideapp.com/ <user-agent@smartrideapp.com>"
"com.smartrideapp.smartride","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.smartrideapp.smartride","7KMRPV4HCV.com.smartrideapp.SmartRide"
"org.idisciple.idiscipleapp","MobileAsset/1.1"
"org.idisciple.idiscipleapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.maxwell.pillmonitorfree","AppStore/2.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.obieleff.pianonotes1","AdSheet/1.0 CFNetwork/711.4.6 Darwin/14.0.0"
"com.obieleff.pianonotes1","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.appbeast.ringtones","MobileAsset/1.1"
"a4a.radarlive","A4A Radar 2.5.2 rv:41 (iPad; iPhone OS 8.4; en_CA)"
"a4a.radarlive","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.trackif.ios","TrackIF/14 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mygreenz.mygreenz","MyGreenz/1.2.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mygreenz.mygreenz","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.socrative.socrativeteacher","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.chase.jpm","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.chase.jpm","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"me.mobilefriendly.caltrainme","CaltrainMe/45 CFNetwork/711.4.6 Darwin/14.0.0"
"com.polygonplay.toddler-puzzles-educational-animals","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.primedia.apartments","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.primedia.apartments","Apartments/6.5.3 (iPad; iOS 8.4; Scale/2.00)"
"com.primedia.apartments","Apartments/162 CFNetwork/711.4.6 Darwin/14.0.0"
"com.primedia.apartments","493EF6L7V9.com.primedia.Apartments"
"com.primedia.apartments","MobileAsset/1.1"
"com.primedia.apartments","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.go.abclocal.kabc.weather","KABC 3.0.2 (iPhone OS 8.4 - iPad, com.go.abclocal.kabc.weather)"
"com.go.abclocal.kabc.weather","KABC/95 CFNetwork/711.4.6 Darwin/14.0.0"
"com.go.abclocal.kabc.weather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.go.abclocal.kabc.weather","Mozilla/5.0 (iPad4,4; iOS 8.4) FreeWheelAdManager/5.15.0-r10563-201406220253;com.go.abclocal.kabc.weather KABC/95"
"com.go.abclocal.kabc.weather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.overstock.app","ostkTabletApp"
"com.overstock.app","iOS/8.4.0 Apptimize/2.9.4"
"com.overstock.app","Overstock/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.overstock.app","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) Overstock/1"
"com.overstock.app","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.overstock.app","iPhone"
"com.overstock.app","iPad"
"com.speaktoit.assistant","Assistant/6017 CFNetwork/711.4.6 Darwin/14.0.0"
"com.usbank.icmobilebanking","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.usbank.icmobilebanking","MobileAsset/1.1"
"com.amazon.clouddrivephotos","CloudDrivePhotosiOS/3.5.1.155 CFNetwork/711.4.6 Darwin/14.0.0"
"com.vonage.vme","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.makehitmusic.mogulapp","RhymeDictionary/1.7 CFNetwork/711.4.6 Darwin/14.0.0"
"com.makehitmusic.mogulapp","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.museami.hook-d","Hook'd/1.15.17488 CFNetwork/711.4.6 Darwin/14.0.0"
"com.museami.hook-d","server-bag [iPhone OS,8.4,12H143,iPad4,4]"
"com.intuit.payroll","Online%20Payroll/45 CFNetwork/711.4.6 Darwin/14.0.0"
"com.intuit.payroll","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.stonewash.fine-gardening","StonewashMagazine/6.2.8 CFNetwork/711.4.6 Darwin/14.0.0"
"com.stonewash.fine-gardening","itunesstored/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.stonewash.fine-gardening","MobileAsset/1.1"
"com.passtimesoftware.nprmobile","NPR%20Addict/20130227 CFNetwork/711.4.6 Darwin/14.0.0"
"com.passtimesoftware.nprmobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.passtimesoftware.nprmobile","AppleCoreMedia/1.0.0.12H143 (iPad; U; CPU OS 8_4 like Mac OS X; en_us)"
"com.passtimesoftware.nprmobile","MobileAsset/1.1"
"com.passtimesoftware.nprmobile","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.lifelikeapps.craig6","LifelikeStocks/1499 CFNetwork/711.4.6 Darwin/14.0.0"
"com.lifelikeapps.craig6","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.lifelikeapps.craig6","Stocks Free/1499"
"com.lifelikeapps.craig6","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.nbcwashingtonweather","Storm%20Team4/2.7.16 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.nbcwashingtonweather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X; en-CA)"
"com.nbcuni.nbcwashingtonweather","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.nbcuni.nbcwashingtonweather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.usnaviguide.radarnow-","RadarNow!/122 CFNetwork/711.4.6 Darwin/14.0.0"
"com.usnaviguide.radarnow-","MobileAsset/1.1"
"com.usnaviguide.radarnow-","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.1361447304.4691361447304","Foundr%20A%20Magazine%20For%20Young%20Entrepreneurs/7.6.2 CFNetwork/711.4.6 Darwin/14.0.0"
"com.1361447304.4691361447304","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.1361447304.4691361447304","itunesstored/1.0 iOS/8.4 model/iPad4,4 build/12H143 (5; dt:103)"
"com.wgn.wgn-weather","WGN%20Weather/2.7.1802 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wgn.wgn-weather","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wgn.wgn-weather","ZZFKPWFT89.com.wgn.WGN-Weather"
"com.wgn.wgn-weather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"com.wgn.wgn-weather","MobileAsset/1.1"
"com.wgn.wgn-weather","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.brewgene.brewgene","BrewGene 4.03 (iPad; iPhone OS 8.4; en_CA)"
"com.brewgene.brewgene","com.apple.siri.analyzer/1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.clairmail.fth.client","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.clairmail.fth.client","MobileAsset/1.1"
"com.clairmail.fth.client","GeoServices/982.64 CFNetwork/711.4.6 Darwin/14.0.0"
"com.clairmail.fth.client","8XZPE27325.com.clairmail.fth.client"
"com.clairmail.fth.client","com.apple.siri.analyzer/1 CFNetwork/711.4.6 Darwin/14.0.0"
"it.appideas.totaldownloader-free","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143"
"it.appideas.totaldownloader-free","TDownloader2%20Free/81 CFNetwork/711.4.6 Darwin/14.0.0"
"com.mavro.emsg.iap","EMSG-iap/3.7.44 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wapit.ringtones.country","CountryRingtones/1.1 CFNetwork/711.4.6 Darwin/14.0.0"
"com.wapit.ringtones.country","MobileAsset/1.1"
"com.wapit.ringtones.country","Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4"
"com.kidbabytoddler.colordrops","com.kidbabytoddler.colordrops/3.4 CFNetwork/711.4.6 Darwin/14.0.0"
"com.kidbabytoddler.colordrops","securityd (unknown version) CFNetwork/711.4.6 Darwin/14.0.0"
"com.kidbabytoddler.colordrops","MobileAsset/1.1"
"com.newton-jp.sciencemagazinenewton","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_4 like Mac OS X; en-CA) Science Magazine Newton/2.0.53"
