"app","agent"
"com.snagajob.iphoneclient","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.snagajob.iphoneclient","MobileAsset/1.1"
"26lhfpnv3z.com.inome.ios","Intelius/4.5.1 CFNetwork/711.1.16 Darwin/14.0.0"
"26lhfpnv3z.com.inome.ios","None"
"26lhfpnv3z.com.inome.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"26lhfpnv3z.com.inome.ios","MobileAsset/1.1"
"com.sim.recoilmagazine","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Recoil Magazine/32.2.0.28.99983"
"com.sim.recoilmagazine","None"
"com.sim.recoilmagazine","Recoil%20Magazine/32.2.0.28.99983 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sim.recoilmagazine","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sim.recoilmagazine","MobileAsset/1.1"
"com.calculatestuff.carfinancetools","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.calculatestuff.carfinancetools","None"
"com.calculatestuff.carfinancetools","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.calculatestuff.carfinancetools","MobileAsset/1.1"
"com.calculatestuff.carfinancetools","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.calculatestuff.carfinancetools","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.cleanmicro.restareafinder","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-us) AppleWebKit/528.18 (KHTML, like Gecko) Mobile/12B440"
"com.cleanmicro.restareafinder","RestAreaFinder/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cleanmicro.restareafinder","None"
"com.cleanmicro.restareafinder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.typeengine.theloopinsight","GlideCreate/44 CFNetwork/711.1.16 Darwin/14.0.0"
"net.typeengine.theloopinsight","None"
"net.typeengine.theloopinsight","MobileAsset/1.1"
"com.deseretdigital.ksl","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.deseretdigital.ksl","None"
"com.deseretdigital.ksl","ksl/666 CFNetwork/711.1.16 Darwin/14.0.0"
"com.deseretdigital.ksl","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.4.7/07xkn2rqojj6v3xc-wkfjs13g6b5nvrah"
"com.deseretdigital.ksl","MobileAsset/1.1"
"com.elementalbits.comiccon","Comic-Con 4.1 rv:4.1.0.0 (iPad; iPhone OS 8.1.2; en_CA)"
"com.elementalbits.comiccon","None"
"com.elementalbits.comiccon","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.elementalbits.comiccon","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.elementalbits.comiccon","MobileAsset/1.1"
"com.ibotta.ibotta","Ibotta/5103 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ibotta.ibotta","None"
"com.ibotta.ibotta","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ibotta.ibotta","MobileAsset/1.1"
"com.oysterbooks.oyster.ios","Oyster/59 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oysterbooks.oyster.ios","None"
"com.oysterbooks.oyster.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oysterbooks.oyster.ios","MobileAsset/1.1"
"com.hearst.kcraiphone","KCRA/410 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.kcraiphone","None"
"com.hearst.kcraiphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.kcraiphone","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.hearst.kcraiphone","MobileAsset/1.1"
"com.logos.vyrso","Vyrso/4.6.15980 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en_CA)"
"com.logos.vyrso","None"
"com.logos.vyrso","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.logos.vyrso","MobileAsset/1.1"
"net.erikstorli.illuminationus","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.erikstorli.illuminationus","None"
"com.nbcuni.lim.la","nbclosangeles/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.la","None"
"com.nbcuni.lim.la","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.la","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbclosangeles/4.0.6"
"com.nbcuni.lim.la","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.la","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.lim.la","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.nbcuni.lim.la","MobileAsset/1.1"
"com.mhriley.spendingtracker","SpendingTracker/2.4.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mhriley.spendingtracker","None"
"com.mhriley.spendingtracker","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mhriley.spendingtracker","MobileAsset/1.1"
"com.regularrateandrhythm.icd9consultlite","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regularrateandrhythm.icd9consultlite","None"
"com.regularrateandrhythm.icd9consultlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.regularrateandrhythm.icd9consultlite","ICD9%20Consult/7.3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regularrateandrhythm.icd9consultlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.regularrateandrhythm.icd9consultlite","MobileAsset/1.1"
"com.mcdonalds.mcdonaldsiphone","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mcdonalds.mcdonaldsiphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mcdonalds.mcdonaldsiphone","None"
"com.jacobsmedia.cspan","AllStream30/2.3.9 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jacobsmedia.cspan","None"
"com.jacobsmedia.cspan","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jacobsmedia.cspan","MobileAsset/1.1"
"com.nbcuni.lim.ny","nbcnewyork/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.ny","None"
"com.nbcuni.lim.ny","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.ny","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbcnewyork/4.0.6"
"com.nbcuni.lim.ny","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.ny","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.ny","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.lim.ny","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.nbcuni.lim.ny","MobileAsset/1.1"
"com.mediageneral.wsiwfla1","Storm%20Team%208/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mediageneral.wsiwfla1","None"
"com.mediageneral.wsiwfla1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mediageneral.wsiwfla1","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mediageneral.wsiwfla1","ZUQNNYC388.com.mediageneral.wsiwfla1"
"com.mediageneral.wsiwfla1","MobileAsset/1.1"
"com.mediageneral.wsiwfla1","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"org.aopa.flyq","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.aopa.flyq","None"
"org.aopa.flyq","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.aopa.flyq","MobileAsset/1.1"
"com.zillow.rentals","iOS/8.1.2 Apptimize/2.9.2"
"com.zillow.rentals","None"
"com.zillow.rentals","Rentals/2.2.2078 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zillow.rentals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zillow.rentals","LYWVWF962T.com.zillow.rentals"
"com.zillow.rentals","MobileAsset/1.1"
"com.kbb.valuesapp","Car%20Buying/1.1.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kbb.valuesapp","None"
"com.kbb.valuesapp","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Car Buying/1.1.16"
"com.kbb.valuesapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kbb.valuesapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.kbb.valuesapp","GoogleAnalytics/1.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-CA)"
"com.eatsprig.sprig","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eatsprig.sprig","None"
"com.eatsprig.sprig","MobileAsset/1.1"
"com.happier.happier","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.happier.happier","None"
"com.happier.happier","MobileAsset/1.1"
"com.mobilewareinc.mnr-live","onTime/9 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobilewareinc.mnr-live","None"
"com.mobilewareinc.mnr-live","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobilewareinc.mnr-live","onTime/9 (iPad; iOS 8.1.2; Scale/2.00)"
"com.mobilewareinc.mnr-live","iTunes-iPad/6.0 (6; 16GB; dt:73)"
"com.mobilewareinc.mnr-live","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mobilewareinc.mnr-live","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.korail.glorykorail","GLORYKorail/3.14 CFNetwork/711.1.16 Darwin/14.0.0"
"com.korail.glorykorail","None"
"com.korail.glorykorail","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.korail.glorykorail","MobileAsset/1.1"
"com.korail.glorykorail","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.allstate.dev.allstate","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.allstate.dev.allstate","None"
"com.allstate.dev.allstate","MobileAsset/1.1"
"com.mindsnacks.englishitalian","com.mindsnacks.EnglishItalian/1035 (unknown, iPhone OS 8.1.2, iPad, Scale/2.000000)"
"com.mindsnacks.englishitalian","None"
"com.mindsnacks.englishitalian","MindSnacksItalian/1035 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindsnacks.englishitalian","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindsnacks.englishitalian","MobileAsset/1.1"
"com.oneupgames.footballconnect","NFL%20Connect/5.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oneupgames.footballconnect","None"
"com.oneupgames.footballconnect","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.oneupgames.footballconnect","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.oneupgames.footballconnect","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.oneupgames.footballconnect","MobileAsset/1.1"
"com.nextdoor.nextdoor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nextdoor.nextdoor","None"
"com.nextdoor.nextdoor","MobileAsset/1.1"
"com.codegent.tapandsay","Tap%20&%20Say/2.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codegent.tapandsay","None"
"com.codegent.tapandsay","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codegent.tapandsay","MobileAsset/1.1"
"com.msnbc.rachelmaddow.ipad","msnbc/131034 CFNetwork/711.1.16 Darwin/14.0.0"
"com.msnbc.rachelmaddow.ipad","BRNetworking/131034 (iPad;iPhone OS-8.1.2)"
"com.msnbc.rachelmaddow.ipad","None"
"com.msnbc.rachelmaddow.ipad","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) msnbc/131034"
"com.msnbc.rachelmaddow.ipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.msnbc.rachelmaddow.ipad","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.msnbc.rachelmaddow.ipad","MobileAsset/1.1"
"com.msnbc.rachelmaddow.ipad","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.poshmark.poshmark","iOS/8.1.2 Apptimize/2.9.1"
"com.poshmark.poshmark","None"
"com.poshmark.poshmark","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.poshmark.poshmark","MobileAsset/1.1"
"com.wkaq.zonatiempo","ZonaTiempo/2.7.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wkaq.zonatiempo","None"
"com.wkaq.zonatiempo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wkaq.zonatiempo","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.wkaq.zonatiempo","5UB6Q7XV7U.com.wkaq.ZonaTiempo"
"com.wkaq.zonatiempo","MobileAsset/1.1"
"com.graydigitalmedia.wsaznews","WSAZ%20News/25 CFNetwork/711.1.16 Darwin/14.0.0"
"com.graydigitalmedia.wsaznews","None"
"com.graydigitalmedia.wsaznews","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.graydigitalmedia.wsaznews","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.4.6/17q11li05fgn48qm-284gr9a5tnm7nnnz"
"com.graydigitalmedia.wsaznews","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.graydigitalmedia.wsaznews","MobileAsset/1.1"
"com.yinzcam.nfl.bal","Ravens/10 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.bal","None"
"com.yinzcam.nfl.bal","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.nfl.bal","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.bal","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.yinzcam.nfl.bal","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yinzcam.nfl.bal","MobileAsset/1.1"
"com.batanga.batanga","Batanga/5.09.5 (iPad; iOS 8.1.2; Scale/2.00)"
"com.batanga.batanga","None"
"com.batanga.batanga","Batanga/2015041000 CFNetwork/711.1.16 Darwin/14.0.0"
"com.batanga.batanga","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"gov.irs.irs2go","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"gov.irs.irs2go","None"
"gov.irs.irs2go","MobileAsset/1.1"
"gov.irs.irs2go","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.shortcircuit.rover","Rover/1.0.10 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shortcircuit.rover","None"
"com.shortcircuit.rover","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.shortcircuit.rover","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.barmajeyat.iphone.maktabati","%D9%85%D9%83%D8%AA%D8%A8%D8%AA%D9%8A/4.0.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.barmajeyat.iphone.maktabati","None"
"com.barmajeyat.iphone.maktabati","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.barmajeyat.iphone.maktabati","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.barmajeyat.iphone.maktabati","MobileAsset/1.1"
"com.emfbroadcasting.klove","KLoveMobile/121 CFNetwork/711.1.16 Darwin/14.0.0"
"com.emfbroadcasting.klove","None"
"com.emfbroadcasting.klove","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.emfbroadcasting.klove","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.emfbroadcasting.klove","MobileAsset/1.1"
"com.triactivemedia.skinandink","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.triactivemedia.skinandink","None"
"com.triactivemedia.skinandink","Skin%20&%20Ink/4.9.68 CFNetwork/711.1.16 Darwin/14.0.0"
"com.triactivemedia.skinandink","MobileAsset/1.1"
"com.vertifi.mobile.211391825","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.vertifi.mobile.211391825","None"
"com.vertifi.mobile.211391825","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.brain-scape.sa.c190","Brainscape/2.20141028 CFNetwork/711.1.16 Darwin/14.0.0"
"com.brain-scape.sa.c190","None"
"com.brain-scape.sa.c190","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.brain-scape.sa.c190","MobileAsset/1.1"
"com.brain-scape.sa.c190","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.zyrtec.allergycast","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.zyrtec.allergycast","None"
"com.zyrtec.allergycast","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zyrtec.allergycast","MobileAsset/1.1"
"com.disney.hohgardensoftime","Gardens/5.4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.hohgardensoftime","None"
"com.disney.hohgardensoftime","CocoaAMF"
"com.disney.hohgardensoftime","Vungle/3.0.10;native"
"com.disney.hohgardensoftime","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.disney.hohgardensoftime","MobileAsset/1.1"
"com.disney.hohgardensoftime","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.disney.hohgardensoftime","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.americanwell.onlinecaremember","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember","None"
"com.americanwell.onlinecaremember","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember","MobileAsset/1.1"
"com.bcnmultimedia.juniorbiblegames","Bible%20Games/002 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","None"
"com.bcnmultimedia.juniorbiblegames","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","MobileAsset/1.1"
"com.stubhub.sfvenues","ShowDrift/22607 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stubhub.sfvenues","None"
"com.stubhub.sfvenues","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stubhub.sfvenues","MobileAsset/1.1"
"com.stubhub.sfvenues","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.drync.tnb","Drync/92 (iPad; iOS 8.1.2; Scale/2.00)"
"com.drync.tnb","None"
"com.drync.tnb","Drync/92 CFNetwork/711.1.16 Darwin/14.0.0"
"com.drync.tnb","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.drync.tnb","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.drync.tnb","MobileAsset/1.1"
"com.arbgeek.aljamea","Maktabaty/1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.arbgeek.aljamea","None"
"com.arbgeek.aljamea","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.arbgeek.aljamea","MobileAsset/1.1"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.yourcompany.citysearch","Citysearch/6.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.citysearch","None"
"com.yourcompany.citysearch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.citysearch","6QW9F56EPN.com.yourcompany.Citysearch"
"com.yourcompany.citysearch","GoogleAnalytics/1.4 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.yourcompany.citysearch","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yourcompany.citysearch","MobileAsset/1.1"
"com.ondemandworld.newyorktransportmap","New York 6.0 rv:7 (iPad; iPhone OS 8.1.2; en_CA)"
"com.ondemandworld.newyorktransportmap","None"
"com.ondemandworld.newyorktransportmap","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.newyorktransportmap","MobileAsset/1.1"
"com.ondemandworld.newyorktransportmap","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.ondemandworld.newyorktransportmap","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.ondemandworld.newyorktransportmap","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.spicyapps.untitled","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.spicyapps.untitled","None"
"com.spicyapps.untitled","MobileAsset/1.1"
"com.codydev.idcapthat","I'd%20Cap%20That/52 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codydev.idcapthat","None"
"com.codydev.idcapthat","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codydev.idcapthat","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.codydev.idcapthat","MobileAsset/1.1"
"com.desiringgod.piper-daily-devotional","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","None"
"com.desiringgod.piper-daily-devotional","Solid_Joys/466 CFNetwork/711.1.16 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","MobileAsset/1.1"
"com.desiringgod.piper-daily-devotional","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5207351328)"
"com.skiutah.skiutah","None"
"com.skiutah.skiutah","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.skiutah.skiutah","MobileAsset/1.1"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5089936080)"
"com.hanajobs.ispending","iSpending/1.0.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hanajobs.ispending","None"
"com.hanajobs.ispending","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hanajobs.ispending","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.hanajobs.ispending","MobileAsset/1.1"
"com.wdtinc.wsvn","WSVN/132 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wsvn","None"
"com.wdtinc.wsvn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wsvn","MobileAsset/1.1"
"com.nbcuni.nbcdfwweather","DFW%20Weather/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","None"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.nbcdfwweather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","VFBSD3EVJ3.com.nbcuni.nbcdfwweather"
"com.nbcuni.nbcdfwweather","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
