"app","agent"
"com.zyrtec.allergycast","None"
"com.zyrtec.allergycast","MobileAsset/1.1"
"com.disney.hohgardensoftime","Gardens/5.4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.hohgardensoftime","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.hohgardensoftime","None"
"com.disney.hohgardensoftime","MobileAsset/1.1"
"com.americanwell.onlinecaremember","CaptiveNetworkSupport-306.3.1 wispr"
"com.americanwell.onlinecaremember","iPad4,4/8.1.2 (12B440)"
"com.americanwell.onlinecaremember","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember","None"
"com.americanwell.onlinecaremember","MobileAsset/1.1"
"com.bcnmultimedia.juniorbiblegames","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","Bible%20Games/002 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","iPad4,4/8.1.2 (12B440)"
"com.bcnmultimedia.juniorbiblegames","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bcnmultimedia.juniorbiblegames","None"
"com.bcnmultimedia.juniorbiblegames","MobileAsset/1.1"
"com.stubhub.sfvenues","iPad4,4/8.1.2 (12B440)"
"com.stubhub.sfvenues","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stubhub.sfvenues","CaptiveNetworkSupport-306.3.1 wispr"
"com.stubhub.sfvenues","ShowDrift/22607 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stubhub.sfvenues","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stubhub.sfvenues","None"
"com.drync.tnb","Drync/92 CFNetwork/711.1.16 Darwin/14.0.0"
"com.drync.tnb","Drync/92 (iPad; iOS 8.1.2; Scale/2.00)"
"com.drync.tnb","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.drync.tnb","MobileAsset/1.1"
"com.arbgeek.aljamea","Maktabaty/1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.arbgeek.aljamea","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.arbgeek.aljamea","MobileAsset/1.1"
"com.arbgeek.aljamea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.yourcompany.citysearch","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.citysearch","iPad4,4/8.1.2 (12B440)"
"com.yourcompany.citysearch","Citysearch/6.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.citysearch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.citysearch","GoogleAnalytics/1.4 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.yourcompany.citysearch","MobileAsset/1.1"
"com.ondemandworld.newyorktransportmap","New York 6.0 rv:7 (iPad; iPhone OS 8.1.2; en_CA)"
"com.ondemandworld.newyorktransportmap","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.newyorktransportmap","MobileAsset/1.1"
"com.ondemandworld.newyorktransportmap","newyorktransportmap/7 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.newyorktransportmap","C44A6TFUS3.com.ondemandworld.newyorktransportmap"
"com.spicyapps.untitled","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.spicyapps.untitled","MobileAsset/1.1"
"com.codydev.idcapthat","I'd%20Cap%20That/52 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codydev.idcapthat","MobileAsset/1.1"
"com.codydev.idcapthat","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.codydev.idcapthat","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","Solid_Joys/466 CFNetwork/711.1.16 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.desiringgod.piper-daily-devotional","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.desiringgod.piper-daily-devotional","MobileAsset/1.1"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5584834112)"
"com.skiutah.skiutah","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.skiutah.skiutah","MobileAsset/1.1"
"com.skiutah.skiutah","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5843879152)"
"com.skiutah.skiutah","None"
"com.hanajobs.ispending","CaptiveNetworkSupport-306.3.1 wispr"
"com.hanajobs.ispending","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hanajobs.ispending","iPad4,4/8.1.2 (12B440)"
"com.hanajobs.ispending","iSpending/1.0.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hanajobs.ispending","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wsvn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wsvn","WSVN/132 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wsvn","MobileAsset/1.1"
"com.wdtinc.wsvn","None"
"com.nbcuni.nbcdfwweather","iPad4,4/8.1.2 (12B440)"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.nbcdfwweather","DFW%20Weather/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.nbcdfwweather","VFBSD3EVJ3.com.nbcuni.nbcdfwweather"
"com.nbcuni.nbcdfwweather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.nbcdfwweather","MobileAsset/1.1"
"com.abcdigital.abcnews.gma","GMA/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcdigital.abcnews.gma","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.abcdigital.abcnews.gma","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.esri.arcgis","ArcGISApp/10.1.2.716:ArcGISiOS-10.1.1-u2/8.1.2/iPad4,4"
"com.esri.arcgis","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.esri.arcgis","ArcGIS/716 CFNetwork/711.1.16 Darwin/14.0.0"
"com.esri.arcgis","MobileAsset/1.1"
"com.appcubby.gascubbyfram","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.appcubby.gascubbyfram","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.polaris","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.polaris","Catalogs/3.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.polaris","MobileAsset/1.1"
"com.staples.staplessbd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.staples.staplessbd","Tableaux/4.3.19 CFNetwork/711.1.16 Darwin/14.0.0"
"com.staples.staplessbd","Tableaux/4.3.19 (iPad; iOS 8.1.2; Scale/2.00)"
"com.staples.staplessbd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.woodforest","CaptiveNetworkSupport-306.3.1 wispr"
"com.yourcompany.woodforest","Woodforest%20Mobile%20Banking/100 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.woodforest","None"
"com.yourcompany.woodforest","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.flintmo.flintcardscanner","FlintCardScanner/414 CFNetwork/711.1.16 Darwin/14.0.0"
"com.flintmo.flintcardscanner","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.flintmo.flintcardscanner","MobileAsset/1.1"
"com.flintmo.flintcardscanner","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.radio","None"
"com.aol.radio","##_iPad4,4_unknown_8.1.2_aolipad_en_4.1.77_APL001"
"com.aol.radio","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.radio","AOLRadio/4.1.77 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.radio","MobileAsset/1.1"
"com.shahiya.cooklebanese.ar.demo","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.cooklebanese.ar.demo","Shahiya/1.07 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.cooklebanese.ar.demo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.cooklebanese.ar.demo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.shahiya.cooklebanese.ar.demo","MobileAsset/1.1"
"com.westernunion.mtapp","WesternUnion/256 CFNetwork/711.1.16 Darwin/14.0.0"
"com.westernunion.mtapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.mobmidia.climatempo","Climatempo/207 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.mobmidia.climatempo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.mobmidia.climatempo","MobileAsset/1.1"
"com.hopscotch.hopscotch","Hopscotch/2.11.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hopscotch.hopscotch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hopscotch.hopscotch","MobileAsset/1.1"
"org.act.mobile.actphoto","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.act.mobile.actphoto","None"
"com.active.recgovcamp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.active.recgovcamp","iPad4,4/8.1.2 (12B440)"
"com.active.recgovcamp","CaptiveNetworkSupport-306.3.1 wispr"
"com.active.recgovcamp","MobileAsset/1.1"
"com.active.recgovcamp","ReserveAmerica4/1.6.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fis.136sub","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fis.136sub","CaptiveNetworkSupport-306.3.1 wispr"
"com.fis.136sub","iPad4,4/8.1.2 (12B440)"
"com.fis.136sub","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fis.136sub","None"
"com.unboundmedicine.johnshopkinspocitguides","iPad4,4/8.1.2 (12B440)"
"com.unboundmedicine.johnshopkinspocitguides","Johns%20Hopkins%20Guides/429 CFNetwork/711.1.16 Darwin/14.0.0"
"com.unboundmedicine.johnshopkinspocitguides","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.unboundmedicine.johnshopkinspocitguides","None"
"com.unboundmedicine.johnshopkinspocitguides","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.unboundmedicine.johnshopkinspocitguides","MobileAsset/1.1"
"com.d2techsoftware.scorekeeper.lite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.global.foodpanda.ios","iPad4,4/8.1.2 (12B440)"
"com.global.foodpanda.ios","CaptiveNetworkSupport-306.3.1 wispr"
"com.global.foodpanda.ios","foodpanda/2.6.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.global.foodpanda.ios","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.global.foodpanda.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.global.foodpanda.ios","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.global.foodpanda.ios","None"
"com.global.foodpanda.ios","MobileAsset/1.1"
"com.global.foodpanda.ios","GoogleTagManager/3.10 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.madfingergames.deadtrigger","deadtrigger/1.9.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.madfingergames.deadtrigger","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.madfingergames.deadtrigger","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.madfingergames.deadtrigger","MobileAsset/1.1"
"com.zaioware.guessthewrestler2","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.zaioware.guessthewrestler2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zaioware.guessthewrestler2","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.zaioware.guessthewrestler2","MobileAsset/1.1"
"org.teleportaloo.pdxbus","CaptiveNetworkSupport-306.3.1 wispr"
"org.teleportaloo.pdxbus","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"org.teleportaloo.pdxbus","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.teleportaloo.pdxbus","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"org.teleportaloo.pdxbus","PDX%20Bus/7.2 CFNetwork/711.1.16 Darwin/14.0.0"
"org.teleportaloo.pdxbus","None"
"com.siriusxm.siriusxmonline","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.siriusxm.siriusxmonline","None"
"com.caremark.caremark","Caremark/104 CFNetwork/711.1.16 Darwin/14.0.0"
"com.caremark.caremark","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hp.snapfish","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.slavanya.dealsfree","DealsFREE/3.33.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.slavanya.dealsfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trailbehind.gaiamarine","Skipper/20150223 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trailbehind.gaiamarine","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.trailbehind.gaiamarine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trailbehind.gaiamarine","MobileAsset/1.1"
"com.mxtapes.inailuy","Mxtapes/2.1.37 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mxtapes.inailuy","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mxtapes.inailuy","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.43rdelement.dailyhelp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.43rdelement.dailyhelp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.conn","nbcconnecticut/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.conn","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.conn","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbcconnecticut/4.0.6"
"com.nbcuni.lim.conn","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.conn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.conn","None"
"com.know-where.culvers","Culvers/3.3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.know-where.culvers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.know-where.culvers","48L65ZH8VF.com.know-where.culvers"
"com.nbcuni.lim.chi","nbcchicago/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.chi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.chi","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.chi","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.chi","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbcchicago/4.0.6"
"com.nbcuni.lim.chi","None"
"com.upsidetechnologies.thegolfnavigator","Golf%20GPS%20Navigator%202015/6.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.upsidetechnologies.thegolfnavigator","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.upsidetechnologies.thegolfnavigator","MobileAsset/1.1"
"com.247tutor.fr000","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rambo.mirrorfree","ReflectionFree/3.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rambo.mirrorfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rambo.mirrorfree","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.voltgamer.weatheralertplusfree","None"
"com.voltgamer.weatheralertplusfree","WeatherAlertsFree/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.voltgamer.weatheralertplusfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.voltgamer.weatheralertplusfree","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.wsi.wsiweatherwbir10-wx","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwbir10-wx","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwbir10-wx","WBIR10%20WX/2.7.2000 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherwbir10-wx","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) WBIR10 WX/2.7.2000"
"com.wsi.wsiweatherwbir10-wx","73CP3TPHE9.com.wsi.WSIWeatherWBIR10-WX"
"com.wsi.wsiweatherwbir10-wx","MobileAsset/1.1"
"com.talkray.ios","Talkray/2.17 CFNetwork/711.1.16 Darwin/14.0.0"
"com.talkray.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.talkray.ios","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.talkray.ios","MobileAsset/1.1"
"com.immersiondigital.nkjviphone","NKJV-iPhone/1.4.10 CFNetwork/711.1.16 Darwin/14.0.0"
"com.immersiondigital.nkjviphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.immersiondigital.nkjviphone","MobileAsset/1.1"
"com.immersiondigital.nkjviphone","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.cal.mohasheshenlite","CaptiveNetworkSupport-306.3.1 wispr"
"com.cal.mohasheshenlite","\\xd9\\x86\\xd9\\x83\\xd8\\xaa \\xd9\\x85\\xd8\\xad\\xd8\\xb4\\xd9\\x8a\\xd8\\xb4\\xd9\\x8a\\xd9\\x86 5.1 (iPad; iPhone OS 8.1.2; en_CA)"
"com.cal.mohasheshenlite","MobileAsset/1.1"
"com.cal.mohasheshenlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.cal.mohasheshenlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.smartwithlife.organiclifemagazine","Live%20Organic/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.smartwithlife.organiclifemagazine","com.smartwithlife.OrganicLifeMagazine/1.0 (unknown, iPhone OS 8.1.2, iPad, Scale/2.000000)"
"com.smartwithlife.organiclifemagazine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wabcapp","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wabcapp","server-bag [iPhone OS,8.1.2,12B440,iPad4,4]"
"com.go.abclocal.wabcapp","iPad4,4/8.1.2 (12B440)"
"com.go.abclocal.wabcapp","CaptiveNetworkSupport-306.3.1 wispr"
"com.go.abclocal.wabcapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.go.abclocal.wabcapp","WABC/4.1.002 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wabcapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.walmart.electronics","Walmart/150415 CFNetwork/711.1.16 Darwin/14.0.0"
"com.walmart.electronics","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.walmart.electronics","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 Walmart WMTAPP"
"com.walmart.electronics","MobileAsset/1.1"
"com.walmart.electronics","QPGL7AGF5P.com.walmart.electronics"
"com.beyondmenu.beyondmenu","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.beyondmenu.beyondmenu","iPad4,4/8.1.2 (12B440)"
"com.beyondmenu.beyondmenu","CaptiveNetworkSupport-306.3.1 wispr"
"com.beyondmenu.beyondmenu","beyondmenu/1.20 CFNetwork/711.1.16 Darwin/14.0.0"
"com.beyondmenu.beyondmenu","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.beyondmenu.beyondmenu","MobileAsset/1.1"
"com.sleepbug2","None"
"com.sleepbug2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sleepbug2","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.sleepbug2","MobileAsset/1.1"
"com.ulta.ultamcommerceapp","ULTA/2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.ulta.ultamcommerceapp","ULTA/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ulta.ultamcommerceapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ulta.ultamcommerceapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.ulta.ultamcommerceapp","MobileAsset/1.1"
"com.savewave.savingstar","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.savewave.savingstar","MobileAsset/1.1"
"com.nextissuemedia.next-issue","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trimbleoutdoors.trimbleoutdoorsle","TrimbleOutdoorsLE/5.6.14.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trimbleoutdoors.trimbleoutdoorsle","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trimbleoutdoors.trimbleoutdoorsle","MobileAsset/1.1"
"com.just-wink.justwink","CaptiveNetworkSupport-306.3.1 wispr"
"com.just-wink.justwink","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"viettel.sygic","None"
"viettel.sygic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"viettel.sygic","MobileAsset/1.1"
"com.toonia.colorbook","colorbook2.0/2.3.3.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.toonia.colorbook","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.toonia.colorbook","MobileAsset/1.1"
"com.saucontds.megabusapp","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.saucontds.megabusapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.saucontds.megabusapp","iPad4,4/8.1.2 (12B440)"
"com.saucontds.megabusapp","Megabus%20USA/1.3.4 CFNetwork/711.1.16 Darwin/14.0.0"
"rh8qq5uxc8.youmail.","YouMail/3.3.52 CFNetwork/711.1.16 Darwin/14.0.0"
"rh8qq5uxc8.youmail.","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"rh8qq5uxc8.youmail.","MobileAsset/1.1"
"com.mtvn.vh1tvtunein","VH1/2.633 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtvn.vh1tvtunein","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) VH1/2.633"
"com.mtvn.vh1tvtunein","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtvn.vh1tvtunein","vh1/2.6.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.kbstar.kbbank","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kbstar.kbbank","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.kbstar.kbbank","MobileAsset/1.1"
"com.mathunderground.mathsolver","iPad4,4/8.1.2 (12B440)"
"com.mathunderground.mathsolver","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mathunderground.mathsolver","CaptiveNetworkSupport-306.3.1 wispr"
"com.mathunderground.mathsolver","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mathunderground.mathsolver","YHomework/2.201 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mathunderground.mathsolver","None"
"com.mathunderground.mathsolver","MobileAsset/1.1"
"com.lumimobile.lsr.mysurvey.lightspeed-mysurvey","None"
"com.lumimobile.lsr.mysurvey.lightspeed-mysurvey","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lumimobile.lsr.mysurvey.lightspeed-mysurvey","LightSpeed%20MySurvey/2.3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mentionmobile.cyberdust","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mentionmobile.cyberdust","MobileAsset/1.1"
"com.kohler.kohlerlit","None"
"com.kohler.kohlerlit","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (4946263024)"
"com.kohler.kohlerlit","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kohler.kohlerlit","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
