"app","agent"
"com.ritasice.finder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.manilla.bonsai","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.telenav.iphoneqpass","AT&T Nav 5.0.10 rv:5.0.10.1 (iPad; iPhone OS 8.1.2; en_CA)"
"com.att.telenav.iphoneqpass","AttNavigator/5.0.10.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.telenav.iphoneqpass","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.att.telenav.iphoneqpass","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scoutmob.ile","Scoutmob-iPhone/207 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scoutmob.ile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scoutmob.ile","MobileAsset/1.1"
"com.scoutmob.ile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.remedica.ecgiads","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sbs.lamusica","LaMusica/2.0.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sbs.lamusica","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sbs.lamusica","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sbs.lamusica","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.fancred.alpham.fancred","Fancred/8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fancred.alpham.fancred","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fancred.alpham.fancred","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.speakaboos.ipad","Speakaboos/2.3.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.speakaboos.ipad","Mozilla/5.0 (iOS; U; en) AppleWebKit/533.19.4 (KHTML, like Gecko) AdobeAIR/16.0"
"com.speakaboos.ipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.webworks.bibleverses","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wf.ceomobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wf.ceomobile","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.365scores.365scroesapp","365Scores%20copy/103.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.365scores.365scroesapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.365scores.365scroesapp","MobileAsset/1.1"
"com.vail.epicmix","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vail.epicmix","EpicMix 53093 (iPad; iPhone OS 8.1.2; en_CA)"
"com.vail.epicmix","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.kvp.mobileisp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rushcard.rushcard","RushCard/2821 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rushcard.rushcard","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rushcard.rushcard","MobileAsset/1.1"
"com.rushcard.rushcard","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.design-menace.barstool-sports","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5307019920)"
"com.design-menace.barstool-sports","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.design-menace.barstool-sports","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tdameritrade.ism","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eonline.e","EOnline_iOS7/1257 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eonline.e","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) EOnline_iOS7/1257"
"com.eonline.e","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.payflex.healthhub","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pbskids.ipadplayer","KidsPlayer/2.1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pbskids.ipadplayer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.labs.uversetv","U-verse/3639 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.labs.uversetv","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) U-verse/3639"
"com.att.labs.uversetv","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sabq.sabqorg","sabqorg/10.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sabq.sabqorg","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sabq.sabqorg","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.trc.pl","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.trc.pl","MobileAsset/1.1"
"com.trc.pl","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.thehomedepot.homedepot","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.thehomedepot.homedepot","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.animalszoo","com.tabtale.animalszoo/2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.animalszoo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tuck.instashapes","Insta%20Shapes%20-%20Snap%20pics%20&%20frame%20photos%20-%20silhouette%2C%20symbol%2C%20alter%20and%20share%20to%20Instagram%2C%20WhatsApp%2C%20tumblr%20&%20flickr/2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tuck.instashapes","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tuck.instashapes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tuck.instashapes","MobileAsset/1.1"
"com.tuck.instashapes","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.tuck.instashapes","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.saadalharbi.bedtimestories","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.portabledatabases.areacodedirectory","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cb.kepler","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ityis.mobile.recetas","Todas Mis Recetas/2.6.6 (iPad; iOS 8.1.2; Scale/2.00)"
"com.ityis.mobile.recetas","Todas%20Mis%20Recetas/2.6.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ityis.mobile.recetas","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.redcactus.picflow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.showingtime.showingtimeapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.intigral.spl-live","SPL-Live/3.54 CFNetwork/711.1.16 Darwin/14.0.0"
"com.intigral.spl-live","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.tapps.myboo","My%20Boo/11142 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.tapps.myboo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"br.com.tapps.myboo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.tapps.myboo","Vungle/3.0.11;native"
"com.relevantmobile.zoes","Zoe%CC%88s%20Kitchen/4.2.7 CFNetwork/711.1.16 Darwin/14.0.0"
"com.relevantmobile.zoes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abluewind.ledlight","LED%20Light/2.0.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abluewind.ledlight","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abluewind.ledlight","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"mobileapp.com.thelocalbook.kanab","PhoneBook/4.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"mobileapp.com.thelocalbook.kanab","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.cnbc.cnbcrtipad","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.cnbc.cnbcrtipad","CNBC/4.0.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.cnbc.cnbcrtipad","ANVSDK ios.3.15.1.n (iPad; IOS 8.1.2 like Mac OS X)"
"com.nbcuni.cnbc.cnbcrtipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gnux.evdict","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gnux.evdict","MobileAsset/1.1"
"com.gnux.evdict","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.lsn.localnews218","WSVN/16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews218","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews218","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews218","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.2.13/(null)"
"com.hanitaro.tidenavi2usafree","TideNavi2USAFree/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hanitaro.tidenavi2usafree","7C36AKTR6U.com.hanitaro.TideNavi2USAFree"
"com.hanitaro.tidenavi2usafree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.steelersmobile","Steelers/37 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.steelersmobile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.steelersmobile","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.att.osd.mywireless","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.osd.mywireless","myATTThin/46 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wpviapp","WPVI/4.0.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wpviapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.go.abclocal.wpviapp","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.13.1.1-r10481-201404030829;com.go.abclocal.wpviapp WPVI/4.0.0"
"com.go.abclocal.wpviapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.go.abclocal.wpviapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wpviapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440/App"
"com.go.abclocal.wpviapp","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.novadevelopment.freeprints","fpus/6629 CFNetwork/711.1.16 Darwin/14.0.0"
"com.novadevelopment.freeprints","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eagleinc.countfree","MyCountDown/2.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eagleinc.countfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.epic.mychart","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.4warnme","4WarnMe/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.4warnme","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.4warnme","XUF7DZVCS8.com.localtvllc.4warnme"
"com.nbcuni.telemundo.deportestelemundoenvivo","Spanish/1158 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.telemundo.deportestelemundoenvivo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.telemundo.deportestelemundoenvivo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.telemundo.deportestelemundoenvivo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nfl.rushpickem","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) RushPickEm/4291"
"com.nfl.rushpickem","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nfl.rushpickem","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.crowdstar.socialgirl","Social%20Girl/19.06 CFNetwork/711.1.16 Darwin/14.0.0"
"com.crowdstar.socialgirl","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.crowdstar.socialgirl","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.crowdstar.socialgirl","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.chickenbrickstudios.mmiphone","MarketMillionaire/9 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chickenbrickstudios.mmiphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.noapostroph3s.followers","Followers%20-%20Followers%20and%20Unfollowers%20Management%20Tool/142 CFNetwork/711.1.16 Darwin/14.0.0"
"com.noapostroph3s.followers","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adamsappls.roadconditions","CARR/3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adamsappls.roadconditions","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.outback.outback365","Outback365/3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.outback.outback365","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thetourtracker.tourofcalifornia","Amgen%20Tour/20 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thetourtracker.tourofcalifornia","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rd.readersdigest","Reader's%20Digest/32.2.0.255.99983 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rd.readersdigest","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.rd.readersdigest","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apazine.handenaturist","HandE/4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.apazine.handenaturist","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.goldlionapps.goldsilverwatch","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.goldlionapps.goldsilverwatch","FREE%20Gold%20Price%20Watch/2.86 CFNetwork/711.1.16 Darwin/14.0.0"
"com.goldlionapps.goldsilverwatch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.goldlionapps.goldsilverwatch","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.classb.bsa-designs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thinkorswim.iswim","thinkorswim/169.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thinkorswim.iswim","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.intelligentipublishing.swipenewsapp","Swipe/1.0.8.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.intelligentipublishing.swipenewsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.peopleespanol.ipad.inapp","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) People Espa\\xf1ol/4.27"
"com.timeinc.peopleespanol.ipad.inapp","People%20Espa%C3%B1ol/4.27 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timeinc.peopleespanol.ipad.inapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.timeinc.peopleespanol.ipad.inapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbcnmg.iapp.now.wsmvuniv","WSMV/20141012 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbcnmg.iapp.now.wsmvuniv","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.cbcnmg.iapp.now.wsmvuniv","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.jera.funsounds","Fun%20Sounds/201503101 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.jera.funsounds","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.jera.funsounds","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.logictree.fl511","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sktelecom.tmap","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rcplus","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rcplus","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.rcplus","MobileAsset/1.1"
"com.rcplus","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"salestax","SalesTax/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"salestax","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"salestax","MobileAsset/1.1"
"salestax","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"salestax","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.bancard.phoneswipe","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bauermedia.zoouk","masterApp/23 CFNetwork/711.1.16 Darwin/14.0.0"
"com.whaleshark.retailmenot","RetailMeNot/4.6.1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.whaleshark.retailmenot","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 Safari"
"com.whaleshark.retailmenot","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.whaleshark.retailmenot","RetailMeNot/4.6.1.0 (iPad; iOS 8.1.2; Scale/2.00)"
"com.whaleshark.retailmenot","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kodak.mykodakmomentsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hbo.hbogo","TVTruck/3.0.1.5076 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hbo.hbogo","TVTruck/3.0.0 (iPad; iOS 8.1.2; Scale/2.00)"
"com.hbo.hbogo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.hbo.hbogo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.verticalbrands.apartmentlist","Apartment%20List/3.2.0.230 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verticalbrands.apartmentlist","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.dogtrans-","Dog%20Trans/2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.dogtrans-","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yourcompany.dogtrans-","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"kr.co.show.cert","ShowCertificate/2.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"kr.co.show.cert","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.golden1.mobilebanking","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"fm.parlor","ParlorApp/49 CFNetwork/711.1.16 Darwin/14.0.0"
"fm.parlor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iphoneqwikapps.prodeercallslite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eat24.eat24app","eat24hours-iPhone/14 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eat24.eat24app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"kfg82esbnu.com.cultofmac.cultmag","Cult%20of%20Mac/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pbs.tunein","PBSPlayerPhone/1.9.6 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pbs.tunein","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"org.pbs.tunein","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pbs.tunein","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.sincerely.ink","Ink%20Cards/1171 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sincerely.ink","Ink Cards/7 (iPad; iOS 8.1.2; Scale/2.00)"
"com.sincerely.ink","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fox.now","FOX NOW/2.6 (iPad; iOS 8.1.2; Scale/2.00)"
"com.fox.now","FOX%20NOW/774 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fox.now","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.fox.now","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.18.2-r10681-201412020307;com.fox.now FOX NOW/774"
"com.fox.now","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.fox.now","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.grandprizenetwork.prizewheel","PrizeWheel/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.blackgold","BlackGold/5.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.blackgold","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yourcompany.blackgold","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yourcompany.blackgold","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.premiereradio.branded.rushlimbaugh","Rush/2.1.50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.premiereradio.branded.rushlimbaugh","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.premiereradio.branded.rushlimbaugh","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Rush Limbaugh/2.1.50"
"com.premiereradio.branded.rushlimbaugh","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yinzcam.falconsgameday2010","Falcons/19 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.falconsgameday2010","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.falconsgameday2010","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.falconsgameday2010","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.raycommedia.wfie.wsi","14FirstAlert/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wfie.wsi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wfie.wsi","4RD4S37G74.com.raycommedia.wfie.wsi"
"com.raycommedia.wfie.wsi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.haraj.haraj","Haraj/85 CFNetwork/711.1.16 Darwin/14.0.0"
"com.haraj.haraj","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.getfeedapp.feed","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sevenlogics.birthdaycountdown","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sevenlogics.birthdaycountdown","Countdown 4.1.1 rv:20150212.2 (iPad; iPhone OS 8.1.2; en_CA)"
"com.sevenlogics.birthdaycountdown","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sevenlogics.birthdaycountdown","BirthdayCountdown/20150212.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindspark.smileycentral","SmileyCentral/6269 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mindspark.smileycentral","iPhone OS 8.1.2"
"com.mindspark.smileycentral","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mindspark.smileycentral","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.mindspark.smileycentral","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
