"app","agent"
"com.hearhereradio.rivet","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"info.mta.metro-north.train-time","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5039609440)"
"info.mta.metro-north.train-time","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"info.mta.metro-north.train-time","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5610074432)"
"info.mta.metro-north.train-time","MobileAsset/1.1"
"info.mta.metro-north.train-time","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.120sports.120sportsapp","OneTwentySports/1772 CFNetwork/711.1.16 Darwin/14.0.0"
"com.120sports.120sportsapp","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) OneTwentySports/1772"
"com.120sports.120sportsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.120sports.120sportsapp","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.18.2-r10681-201412020307;com.120sports.120sportsapp OneTwentySports/1772"
"com.120sports.120sportsapp","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.120sports.120sportsapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.120sports.120sportsapp","MobileAsset/1.1"
"com.tabtale.littlerednew","com.tabtale.littlerednew/1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.littlerednew","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.littlerednew","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tabtale.littlerednew","MobileAsset/1.1"
"com.tabtale.littlerednew","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sevenbyteson.dailyquote","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sevenbyteson.dailyquote","MobileAsset/1.1"
"com.sevenbyteson.dailyquote","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sevenbyteson.dailyquote","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pageonce.ionce","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.pageonce.ionce","Pageonce/86 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pageonce.ionce","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.limit-point.panorama","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.limit-point.panorama","Panorama/1.3.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.limit-point.panorama","MobileAsset/1.1"
"com.limit-point.panorama","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.limit-point.panorama","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.dci.indiatoday","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dci.indiatoday","stardust/430 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dci.indiatoday","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.dci.indiatoday","MobileAsset/1.1"
"com.fares.net.athkar","Athkar/4.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fares.net.athkar","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.f-secure.freedome","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.f-secure.freedome","MobileAsset/1.1"
"com.plumamazing.naturalcures","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.plumamazing.naturalcures","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.plumamazing.naturalcures","MobileAsset/1.1"
"com.att.attmobilelocate","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.attmobilelocate","MobileAsset/1.1"
"com.infinitecampus.mobileportal","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.infinitecampus.mobileportal","CampusPortal 3.0.3 rv:71 (iPad; iPhone OS 8.1.2; en_CA)"
"com.infinitecampus.mobileportal","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.myfox9.weatherapp","Fox%209%20Weather/3.7.400 CFNetwork/711.1.16 Darwin/14.0.0"
"com.myfox9.weatherapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.myfox9.weatherapp","Q2WJHSM24A.com.myfox9.weatherapp"
"com.myfox9.weatherapp","MobileAsset/1.1"
"com.managedfusion.gasprices","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wmuriphone","WMUR/410 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wmuriphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.wmuriphone","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.hearst.wmuriphone","MobileAsset/1.1"
"com.vegas.vegascom","Vegas.com/3.1.3 (iPad; iOS 8.1.2; Scale/2.00)"
"com.vegas.vegascom","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vegas.vegascom","Vegas.com/3.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.storychimes.dbsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.storychimes.dbsapp","MobileAsset/1.1"
"com.ssi.panelistapplication","QuickThoughts/164 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ssi.panelistapplication","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ssi.panelistapplication","MobileAsset/1.1"
"com.merlin.legocal","Appcelerator Titanium/3.5.1 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.merlin.legocal","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.merlin.legocal","LEGOLAND%20C/1.4.51 CFNetwork/711.1.16 Darwin/14.0.0"
"com.merlin.legocal","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.merlin.legocal","GoogleAnalytics/1.0 (Mr. Krab; U; CPU iPhone OS 8.1.2 like Mac OS X; en-undefined)"
"com.merlin.legocal","MobileAsset/1.1"
"com.thehomedepot.pro","HDPro/36.7 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thehomedepot.pro","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thehomedepot.pro","MobileAsset/1.1"
"us.pandav.ridelirr","Embark%20LIRR/786 CFNetwork/711.1.16 Darwin/14.0.0"
"us.pandav.ridelirr","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"us.pandav.ridelirr","MobileAsset/1.1"
"us.pandav.ridelirr","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.danielperez.drumsfree","drumsfree/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.danielperez.drumsfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.danielperez.drumsfree","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.danielperez.drumsfree","MobileAsset/1.1"
"com.travelchannel.tveverywhere","TravelChannel/1.1.1.896 CFNetwork/711.1.16 Darwin/14.0.0"
"com.travelchannel.tveverywhere","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) TravelChannel/1.1.1.896"
"com.travelchannel.tveverywhere","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.travelchannel.tveverywhere","BRNetworking/1.1.1.896 (iPad;iPhone OS-8.1.2)"
"com.travelchannel.tveverywhere","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.travelchannel.tveverywhere","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.travelchannel.tveverywhere","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.12.0-r10383-201401200632;com.travelchannel.tveverywhere TravelChannel/1.1.1.896"
"com.travelchannel.tveverywhere","MobileAsset/1.1"
"com.abc.holybiblekjv","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abc.holybiblekjv","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.abc.holybiblekjv","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sigalert.portal","Sigalert/1.2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sigalert.portal","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sigalert.portal","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sigalert.portal","MobileAsset/1.1"
"com.sigalert.portal","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.wdtinc.kotv","KOTV/3451 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.kotv","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.wdtinc.kotv","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.kotv","MobileAsset/1.1"
"com.angieslist.angieslist","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.angieslist.angieslist","MobileAsset/1.1"
"com.tradeking.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ticktockapps.bling-my-screen1","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.ticktockapps.bling-my-screen1","BlingMyScreen/2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ticktockapps.bling-my-screen1","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.ticktockapps.bling-my-screen1","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.ticktockapps.bling-my-screen1","MobileAsset/1.1"
"com.ppking.stocktracker","557365722d4167656e743a200d0a"
"com.ppking.stocktracker","StockTracker/6.1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ppking.stocktracker","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ppking.stocktracker","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.ppking.stocktracker","MobileAsset/1.1"
"com.ppking.stocktracker","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sears.searssocial","SearsSocial/7.38.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sears.searssocial","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.sears.searssocial","iPhone 7.38"
"com.sears.searssocial","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sears.searssocial","MobileAsset/1.1"
"com.jrustonapps.mycurrencyconverter","My%20Currency%20Converter/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jrustonapps.mycurrencyconverter","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jrustonapps.mycurrencyconverter","MobileAsset/1.1"
"com.jrustonapps.mycurrencyconverter","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.yinzcam.nfl.den","Broncos%20365/12 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.den","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.nfl.den","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yinzcam.nfl.den","MobileAsset/1.1"
"com.pixelcup.routesyfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelcup.routesyfree","MobileAsset/1.1"
"com.pixelcup.routesyfree","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.pixelcup.routesyfree","Routesy/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelcup.routesyfree","RoutesyFree/4.5.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.pixelcup.routesyfree","7BF5852N32.com.pixelcup.RoutesyFree"
"com.hearst.kocoiphone","KOCO/410 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.kocoiphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.kocoiphone","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.hearst.kocoiphone","MobileAsset/1.1"
"com.coffeemeetsbagel.mobile.ios","Coffee%20Meets%20Bagel/439 CFNetwork/711.1.16 Darwin/14.0.0"
"com.coffeemeetsbagel.mobile.ios","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.coffeemeetsbagel.mobile.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.coffeemeetsbagel.mobile.ios","MobileAsset/1.1"
"com.telestar.voicechangerip","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.telestar.voicechangerip","VoiceChangeIP/4.1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.telestar.voicechangerip","MobileAsset/1.1"
"com.247tutor.de000","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.247tutor.de000","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.247tutor.de000","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.247tutor.de000","MobileAsset/1.1"
"com.twcable.twcsportsnet","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile [TWCAN/SportsNetForiOS]"
"com.twcable.twcsportsnet","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.twcable.twcsportsnet","MobileAsset/1.1"
"com.schwab.schwabmobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.schwab.schwabmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.schwab.schwabmobile","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.schwab.schwabmobile","MobileAsset/1.1"
"com.verisign.mvip.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.piy.piy4","PIY4/4.03 CFNetwork/711.1.16 Darwin/14.0.0"
"com.piy.piy4","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.piy.piy4","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.piy.piy4","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.piy.piy4","MobileAsset/1.1"
"com.verizon.indycar","INDYCAR%2015/3686 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verizon.indycar","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verizon.indycar","IndyCar/8.3.0 (iPad; iOS 8.1.2; Scale/2.00)"
"com.verizon.indycar","MobileAsset/1.1"
"com.emn8.mobilem8.native.bkrewards","BurgerKing/051220151518 CFNetwork/711.1.16 Darwin/14.0.0"
"com.emn8.mobilem8.native.bkrewards","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (342657856)"
"com.emn8.mobilem8.native.bkrewards","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.emn8.mobilem8.native.bkrewards","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.emn8.mobilem8.native.bkrewards","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (349589312)"
"com.emn8.mobilem8.native.bkrewards","MobileAsset/1.1"
"com.wrightexpress.fuelsitelocator","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5844919408)"
"com.wrightexpress.fuelsitelocator","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"andrea-piani.altimetergpslite","Altimeter%20GPS%20Pro/1.6 CFNetwork/711.1.16 Darwin/14.0.0"
"andrea-piani.altimetergpslite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember.wellpoint","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanwell.onlinecaremember.wellpoint","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.americanwell.onlinecaremember.wellpoint","MobileAsset/1.1"
"com.wsi.wsiweather-news-wx","9NEWS%20WX/2.7.2000 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweather-news-wx","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) 9NEWS WX/2.7.2000"
"com.wsi.wsiweather-news-wx","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweather-news-wx","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.wsi.wsiweather-news-wx","73CP3TPHE9.com.wsi.WSIWeather-NEWS-WX"
"com.wsi.wsiweather-news-wx","MobileAsset/1.1"
"com.wsi.wsiweather-news-wx","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"peaches.videodownloaderlite","Downloader%20copy/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"peaches.videodownloaderlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"peaches.videodownloaderlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"peaches.videodownloaderlite","MobileAsset/1.1"
"com.edmunds.edmundsmobileshowroom","Edmunds/78.0.015 (iPad; iOS 8.1.2; Scale/2.00)"
"com.edmunds.edmundsmobileshowroom","Edmunds/78.0.015 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edmunds.edmundsmobileshowroom","MobileAsset/1.1"
"com.edmunds.edmundsmobileshowroom","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"org.jw.jwlibrary.signlanguage","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.jw.jwlibrary.signlanguage","JWLSignLanguage/10508 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobinnovations.probudget","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mobinnovations.probudget","MobileAsset/1.1"
"com.mobinnovations.probudget","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.uhg.mobile.health4me","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ConsumerTransparency/4.2"
"com.uhg.mobile.health4me","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.uhg.mobile.health4me","MobileAsset/1.1"
"com.speeddate.ultimate","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B410 Safari/600.1.4"
"com.speeddate.ultimate","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.samsclub.samsapp","SamsClub-iPhone/7141 CFNetwork/711.1.16 Darwin/14.0.0"
"com.samsclub.samsapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.samsclub.samsapp","MobileAsset/1.1"
"com.samsclub.samsapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.bravolang.dictionary.spanish","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.bravolang.dictionary.spanish","ES%20Dictionary/63 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bravolang.dictionary.spanish","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bravolang.dictionary.spanish","MobileAsset/1.1"
"com.bravolang.dictionary.spanish","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.bravolang.dictionary.spanish","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.streetlinenetworks.parker","Parker/4.4.3.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.streetlinenetworks.parker","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.streetlinenetworks.parker","MobileAsset/1.1"
"com.streetlinenetworks.parker","4DS7KD8LAJ.com.streetlinenetworks.parker"
"com.newsu1.doiap","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.newsu1.doiap","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.newsu1.doiap","MobileAsset/1.1"
"com.nbcf.bts","BreastCancer/404 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcf.bts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcf.bts","MobileAsset/1.1"
"com.nbcf.bts","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.nbcf.bts","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.theweek.ipad","PugpigNetwork 2.4, 4200000003 (iPad, iPhone OS 8.1.2)"
"com.theweek.ipad","The%20Week%20US/4200000003 CFNetwork/711.1.16 Darwin/14.0.0"
"com.theweek.ipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.theweek.ipad","MobileAsset/1.1"
"come.medlmobile.marleesigns","MarleeSigns/25 CFNetwork/711.1.16 Darwin/14.0.0"
"come.medlmobile.marleesigns","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"come.medlmobile.marleesigns","MobileAsset/1.1"
"com.seamless.menupages","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.seamless.menupages","MenuPages/27.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seamless.menupages","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seamless.menupages","7PC3VCHWU3.com.seamless.menupages"
"com.seamless.menupages","MobileAsset/1.1"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","KMOV4/26 CFNetwork/711.1.16 Darwin/14.0.0"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.2.13/(null)"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","MobileAsset/1.1"
"com.doapps.18f5510dffbc3d27e96d0e8c148d8b76","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"syndeca.ipad.nordstrom","None"
"syndeca.ipad.nordstrom","The%20Catalogs/39 CFNetwork/711.1.16 Darwin/14.0.0"
"syndeca.ipad.nordstrom","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"syndeca.ipad.nordstrom","MobileAsset/1.1"
"com.fms.perfectreader.book.classicbooks","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fms.perfectreader.book.classicbooks","MobileAsset/1.1"
"com.nbadigital.gametimelt","Game%20Time/6.4.4.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbadigital.gametimelt","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Game Time/6.4.4.2"
"com.nbadigital.gametimelt","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.18.2-r10681-201412020307;com.nbadigital.gametimelt Game Time/6.4.4.2"
"com.nbadigital.gametimelt","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
